original_archive	original_filename	extracted_path	sha256	module	semester	material_type	academic_year	source	provenance	classification_confidence	organized_location	duplicate_status	duplicate_of	content_status	notes	subtopic	integration_status	canonical_info
L1---informatique-part-06.zip	L1---informatique/English Pronouns.pdf	extracted/L1---informatique-part-06/L1---informatique/English Pronouns.pdf	07c1f2d4854fd801cc8d4096ae941aaaa0aa28f005ced2afb5daaaa120d7fe47	S1/Anglais-1-TCE-1	S1	OTHER	2019-2020	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/English Pronouns.pdf	NEW		pdf_parsed (5p)		grammaire-temps	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/articles.pdf	extracted/L1---informatique-part-06/L1---informatique/articles.pdf	ccbab0964632792288722ec2c2133306fd0670b5c56960fa74d07c82ae67dac5	S1/Anglais-1-TCE-1	S1	OTHER	2019-2020	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/articles.pdf	NEW		pdf_parsed (6p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Adjectives in English.pdf	extracted/L1---informatique-part-06/L1---informatique/Adjectives in English.pdf	71b1e516a23131414ad3afd35ec069aa5d36d405a46df8a8d3880a57d0b86336	S1/Anglais-1-TCE-1	S1	OTHER	2019-2020	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/Adjectives in English.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Workshop_1_Discovering_Linux_and_Installing_it_in_a_Virtual_Machine.pdf	extracted/L1---informatique-part-06/L1---informatique/Workshop_1_Discovering_Linux_and_Installing_it_in_a_Virtual_Machine.pdf	a966d2839c73b43bb0d6f46c76f99896507073753721718071e259d4a075bcde	S1/Logiciels-libres	S1	TP	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Logiciels-libres/TP/Workshop_1_Discovering_Linux_and_Installing_it_in_a_Virtual_Machine.pdf	NEW		pdf_parsed (4p)		philosophie-du-libre	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/The_Difference_Between_Free_Software_and_Open_Source_Software_3.pdf	extracted/L1---informatique-part-06/L1---informatique/The_Difference_Between_Free_Software_and_Open_Source_Software_3.pdf	348e94e35e804ef209720dffc83bd701a00511091aaa4c35455b30e70b753e90	S1/Logiciels-libres	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Logiciels-libres/Autres/The_Difference_Between_Free_Software_and_Open_Source_Software_3.pdf	NEW		pdf_parsed (4p)		philosophie-du-libre	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Chapitre 2.pdf	extracted/L1---informatique-part-06/L1---informatique/Chapitre 2.pdf	a70d665b522e4d712d54ddc39ed963790fcc80486472b2df5b292d8ca9acee8c	S1/Logiciels-libres	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Logiciels-libres/Cours/Chapitre 2.pdf	NEW		pdf_parsed (9p)		philosophie-du-libre	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/chap1_part3.pdf	extracted/L1---informatique-part-06/L1---informatique/chap1_part3.pdf	76582aa4bf9ada0349f697403b7c28784c1fca3ca487c46159efb393cd001360	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/chap1_part3.pdf	NEW		pdf_parsed (4p)		procédures-fonctions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2019-2020_Exam_2.pdf	extracted/L1---informatique-part-06/L1---informatique/2019-2020_Exam_2.pdf	2d39eeb3e150e06da654697027f00a67cb83013bbf402a5371dd8f73155c08fb	S1/Algorithmique-ASD-1	S1	EXAM	2019-2020	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Examens/2019-2020_Exam_2.pdf	NEW		pdf_parsed (6p)		tri	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2019-2020_Exam_1.pdf	extracted/L1---informatique-part-06/L1---informatique/2019-2020_Exam_1.pdf	42973bd986b7d37425ae3b7724779354554d9a75ede108829f5ef5a8881ac3b5	S2/Logique-mathematique	S2	EXAM	2019-2020	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Logique-mathematique/Examens/2019-2020_Exam_1.pdf	NEW		pdf_parsed (8p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2018-2019_Exam_2.pdf	extracted/L1---informatique-part-06/L1---informatique/2018-2019_Exam_2.pdf	dc71f85a70c073d257411d5e4e6e68e52bdf1c9446d8b0c88ed0e179d94275cb	S2/Algebre-2	S2	EXAM	2018-2019	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Algebre-2/Examens/2018-2019_Exam_2.pdf	NEW		pdf_parsed (5p)		structures-algébriques	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2018-2019_Exam_1.pdf	extracted/L1---informatique-part-06/L1---informatique/2018-2019_Exam_1.pdf	d7588fb48bddd37d0a024acde756c09dbfd0fe837c63aed57c6e91b8d27f4c73	S2/Logique-mathematique	S2	EXAM	2018-2019	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Examens/2018-2019_Exam_1.pdf	NEW		pdf_parsed (6p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2017-2018_Exam_2.pdf	extracted/L1---informatique-part-06/L1---informatique/2017-2018_Exam_2.pdf	af0670a3cc0910f61fb2d319e5afa5c8ef07f1a71c48979f184d60f4a627faf9	S1/Algorithmique-ASD-1	S1	EXAM	2017-2018	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Examens/2017-2018_Exam_2.pdf	NEW		pdf_parsed (6p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2017-2018_Exam_1.pdf	extracted/L1---informatique-part-06/L1---informatique/2017-2018_Exam_1.pdf	4fb6acf9be728d9ba2cf3d4728a603804d487bf07e8ad8fbfc691bbe9ea53721	S2/Logique-mathematique	S2	EXAM	2017-2018	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Examens/2017-2018_Exam_1.pdf	NEW		pdf_parsed (5p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Série 02-converted.pdf	extracted/L1---informatique-part-06/L1---informatique/Série 02-converted.pdf	bcee431253e4bd9ea24a8a9c2fc5fef788c35290f1612eded088bee2ccbaa048	UNCLASSIFIED	UNCLASSIFIED	EXERCISES	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Série 02-converted.pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Worksheet n01-Logic and Methods of proof.pdf	extracted/L1---informatique-part-06/L1---informatique/Worksheet n01-Logic and Methods of proof.pdf	f6da6ca1f9426439c320064192e1fc4a27a721d4ad19e6701d9d1d7abbd54ffa	S2/Logique-mathematique	S2	OTHER	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Autres/Worksheet n01-Logic and Methods of proof.pdf	NEW		pdf_parsed (2p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Examen (2023)(Solutions) (1) (1).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen (2023)(Solutions) (1) (1).pdf	e092817a8949be65f9daf85cc821223acec605580d35be76346e2cae88902028	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen (2023)(Solutions) (1) (1).pdf	NEW		PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-06.zip	L1---informatique/Examen2 Structure Machine 1 Tlemcen (1).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen2 Structure Machine 1 Tlemcen (1).pdf	024e9bfde0f1b3e5b38d6db35bd796534cf6fbccf66652c13f68929e04524b19	S2/Logique-mathematique	S2	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	—	EXACT_DUPLICATE	L1---informatique-part-03.zip/extracted/L1---informatique-part-03/L1---informatique/Examen2 Structure Machine 1 Tlemcen.pdf	pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S2/Logique-mathematique/Examens/Examen2 Structure Machine 1 Tlemcen.pdf
L1---informatique-part-06.zip	L1---informatique/4_5825412569044621763 (1).pdf	extracted/L1---informatique-part-06/L1---informatique/4_5825412569044621763 (1).pdf	a27e772247ecfbcf7e5b7895da05b3289e500155ff8bac2af69bb71632bf4f48	S1/Structure-de-machine-1	S1	EXERCISES	2021-2022	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Series/4_5825412569044621763 (1).pdf	NEW		pdf_parsed (6p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Série2_StrM1_2526.pdf	extracted/L1---informatique-part-06/L1---informatique/Série2_StrM1_2526.pdf	ed65620e45ab0ea1110bebae1b3c6e58fc442198e3cccfb8cd9b13795d38e01c	S1/Structure-de-machine-1	S1	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Series/Série2_StrM1_2526.pdf	NEW		pdf_parsed (2p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/serie1_strm1_24_25.pdf	extracted/L1---informatique-part-06/L1---informatique/serie1_strm1_24_25.pdf	a86e8d9f691adf65e7f0ac1d20e37bfb64a81303418642a18a4c131daf191499	UNCLASSIFIED	UNCLASSIFIED	EXERCISES	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/serie1_strm1_24_25.pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/EXAM CRI 2017 01.pdf	extracted/L1---informatique-part-06/L1---informatique/EXAM CRI 2017 01.pdf	e5b2530b2f35148844cb2fe138a7aae030a85b8aaca866fcc8713fcf035d760f	S1/Structure-de-machine-1	S1	LECTURE	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Cours/EXAM CRI 2017 01.pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Algebra chapter 2.pdf	extracted/L1---informatique-part-06/L1---informatique/Algebra chapter 2.pdf	f5004465e67de1af14194e1975fb1d13f34a9ac98f47043d26b59a482a5ce707	S1/Algorithmique-ASD-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Cours/Algebra chapter 2.pdf	NEW		pdf_parsed (14p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/analyse epreuve S1, annee   2020-2021.pdf	extracted/L1---informatique-part-06/L1---informatique/analyse epreuve S1, annee   2020-2021.pdf	21b62b1e07e0412e08df8924a411506e842a2e5d6511120abeaeb0e7d4285940	S1/Analyse-1	S1	EXAM	2020-2021	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Examens/analyse epreuve S1, annee   2020-2021.pdf	NEW		pdf_parsed (1p)		continuité	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/EF1 corrigé 2019-2020.pdf	extracted/L1---informatique-part-06/L1---informatique/EF1 corrigé 2019-2020.pdf	647060a14b14c27577006009d875496d3b3a222c92a44f09ce7c3c94c50f8313	S1/Analyse-1	S1	EXAM_CORRECTION	2019-2020	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/EF1 corrigé 2019-2020.pdf	NEW		pdf_parsed (6p)		nombres-réels	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Worksheet n01-Logic 2025-2026.pdf	extracted/L1---informatique-part-06/L1---informatique/Worksheet n01-Logic 2025-2026.pdf	14825134b3f9c1915c028c488f2f5befc31b16981ebdc922ef40018d61f37df3	S2/Logique-mathematique	S2	OTHER	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Autres/Worksheet n01-Logic 2025-2026.pdf	NEW		pdf_parsed (2p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/td2 algebre.pdf	extracted/L1---informatique-part-06/L1---informatique/td2 algebre.pdf	ffecb437b879ba7a560f6610a6077fa77238e477e3d22ab1d6c375983b555bbb	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/td2 algebre.pdf	NEW		PDF_NO_TEXT_LAYER (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Fiche de TD2_92994ecd74ee19258c8d7681541971aa.pdf	extracted/L1---informatique-part-06/L1---informatique/Fiche de TD2_92994ecd74ee19258c8d7681541971aa.pdf	36ac8a1d2ab20658eac538616ad113b952a43edec5987674755d7a616d45fc69	S1/Algorithmique-ASD-1	S1	TD	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/TD/Fiche de TD2_92994ecd74ee19258c8d7681541971aa.pdf	NEW		pdf_parsed (1p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/algebra 1 exam info_lmd_saad dahleb.pdf	extracted/L1---informatique-part-06/L1---informatique/algebra 1 exam info_lmd_saad dahleb.pdf	b9b7878268dccaa069b0e9f17237bfe0e8e599db6864adf918d5d6569206931e	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/algebra 1 exam info_lmd_saad dahleb.pdf	NEW		PDF_NO_TEXT_LAYER (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/TD1-SM.pdf	extracted/L1---informatique-part-06/L1---informatique/TD1-SM.pdf	40e257976f8a69c156328e4f865ea651b9f472f97952ca25eea40eb3515f407e	S1/Structure-de-machine-1	S1	EXERCISES	2025-2026	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Series/TD1-SM.pdf	NEW		pdf_parsed (2p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/SM TD1 - prof Ounnaci.pdf	extracted/L1---informatique-part-06/L1---informatique/SM TD1 - prof Ounnaci.pdf	1108671ead8a0e09b78ae6c8684a09514636d7822104f31e9a513c6ec582ce1c	S1/Structure-de-machine-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Autres/SM TD1 - prof Ounnaci.pdf	NEW		pdf_parsed (1p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Examen4 Structure Machine 1 (2).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen4 Structure Machine 1 (2).pdf	1bc616da8fff1c86cdb0a286d746eacc3387eb85537aa911fa0b5afd43e76dc8	S2/Structure-de-machine-2	S2	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Structure-de-machine-2/Corriges/Examen4 Structure Machine 1 (2).pdf	NEW		pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee; pair-correction: organized/S2/Structure-de-machine-2/Corriges/Examen9 Structure Machine  (1).pdf	general	PLACED_CANONICAL	canonical of 2 exact duplicates
L1---informatique-part-06.zip	L1---informatique/Exam.pdf	extracted/L1---informatique-part-06/L1---informatique/Exam.pdf	19f8e380c2db632793b9a4d86b6969352af282f5f95b2360ffd74f7d6d96c62d	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Exam.pdf	NEW		PDF_NO_TEXT_LAYER (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Examen (2023)(Solutions) (1).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen (2023)(Solutions) (1).pdf	e092817a8949be65f9daf85cc821223acec605580d35be76346e2cae88902028	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-06.zip/extracted/L1---informatique-part-06/L1---informatique/Examen (2023)(Solutions) (1) (1).pdf	PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/UNCLASSIFIED/Autres/Examen (2023)(Solutions) (1) (1).pdf
L1---informatique-part-06.zip	L1---informatique/TD2 AB en_37f64c7abdec17d6410d6b648b6e1dbc (1).pdf	extracted/L1---informatique-part-06/L1---informatique/TD2 AB en_37f64c7abdec17d6410d6b648b6e1dbc (1).pdf	e9b4ebbcb9fa46c9154736ff422f17fe265b4c292234b57e18ca26c13c73f91f	UNCLASSIFIED	UNCLASSIFIED	OTHER	2023-2024	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/TD2 AB en_37f64c7abdec17d6410d6b648b6e1dbc (1).pdf	NEW		pdf_parsed (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/TD1 AB en_e3b638955847862e8392cc6aff186678 (1).pdf	extracted/L1---informatique-part-06/L1---informatique/TD1 AB en_e3b638955847862e8392cc6aff186678 (1).pdf	46f079c21f43bbfee2f8d30d22f7d96de3c8f309299e9e52211b3e1f8b9fcd7e	UNCLASSIFIED	UNCLASSIFIED	OTHER	2023-2024	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/TD1 AB en_e3b638955847862e8392cc6aff186678 (1).pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/série supplémentaire  (1).pdf	extracted/L1---informatique-part-06/L1---informatique/série supplémentaire  (1).pdf	9e3f91b2583c4c80f5e32ecd0ba6be77cdf84818dab24044f22cebd1a9e5dd89	S1/Algorithmique-ASD-1	S1	EXERCISES	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Series/série supplémentaire  (1).pdf	NEW		PDF_NO_TEXT_LAYER (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Examen4 Structure Machine 1 (1).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen4 Structure Machine 1 (1).pdf	1bc616da8fff1c86cdb0a286d746eacc3387eb85537aa911fa0b5afd43e76dc8	S2/Structure-de-machine-2	S2	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	—	EXACT_DUPLICATE	L1---informatique-part-06.zip/extracted/L1---informatique-part-06/L1---informatique/Examen4 Structure Machine 1 (2).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S2/Structure-de-machine-2/Corriges/Examen4 Structure Machine 1 (2).pdf
L1---informatique-part-06.zip	L1---informatique/Examen4 Structure Machine 1.pdf	extracted/L1---informatique-part-06/L1---informatique/Examen4 Structure Machine 1.pdf	1bc616da8fff1c86cdb0a286d746eacc3387eb85537aa911fa0b5afd43e76dc8	S2/Structure-de-machine-2	S2	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	—	EXACT_DUPLICATE	L1---informatique-part-06.zip/extracted/L1---informatique-part-06/L1---informatique/Examen4 Structure Machine 1 (2).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S2/Structure-de-machine-2/Corriges/Examen4 Structure Machine 1 (2).pdf
L1---informatique-part-06.zip	L1---informatique/Examen d'analyse1 avec corrigé 2021 (2).pdf	extracted/L1---informatique-part-06/L1---informatique/Examen d'analyse1 avec corrigé 2021 (2).pdf	d035148672aeec1669319fcdc687555e64df91f8e52c6d213e32c72273a6930b	S1/Analyse-1	S1	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/Examen d'analyse1 avec corrigé 2021 (2).pdf	NEW		pdf_parsed (6p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	limites	PLACED_CANONICAL	canonical of 3 exact duplicates
L1---informatique-part-06.zip	L1---informatique/Correction Of Analyse 1.pdf	extracted/L1---informatique-part-06/L1---informatique/Correction Of Analyse 1.pdf	80bc813b1a118d09e5d864459035c4475f723c31220c9b04764fa15c0abb0880	S1/Analyse-1	S1	OTHER	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Autres/Correction Of Analyse 1.pdf	NEW		pdf_parsed (7p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/correction série N°1.pdf	extracted/L1---informatique-part-06/L1---informatique/correction série N°1.pdf	c345dc9957addd965dbff9a13e59781017be9fa18a2eed6cb68a164469615195	UNCLASSIFIED	UNCLASSIFIED	EXERCISES	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/correction série N°1.pdf	NEW		pdf_parsed (11p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/4-Suites numeriques.pdf	extracted/L1---informatique-part-06/L1---informatique/4-Suites numeriques.pdf	4de5b45f1de1705384c63565de3bfc563f3b9ad959635962631d5dbef41097bf	S1/Analyse-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Autres/4-Suites numeriques.pdf	NEW		pdf_parsed (11p)		suites	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Analyse 1.pdf	extracted/L1---informatique-part-06/L1---informatique/Analyse 1.pdf	6283d846bbcd1a55479d9407c6b72a331181c8bd0178de5583533c7d16e34c35	S1/Analyse-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Cours/Analyse 1.pdf	NEW		pdf_parsed (15p)	contradiction nom/contenu (contenu->S2/Logique-mathematique)	general	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Série TD2 ASD.pdf	extracted/L1---informatique-part-06/L1---informatique/Série TD2 ASD.pdf	ae504dbdcbd5406dd3a3028b94f2017fe9b2f2d2962e97ec9b8c82ee3748d790	S1/Algorithmique-ASD-1	S1	TD	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/TD/Série TD2 ASD.pdf	NEW		pdf_parsed (9p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/2022-2023 ELTD Corrig-.pdf	extracted/L1---informatique-part-06/L1---informatique/2022-2023 ELTD Corrig-.pdf	52d46dcf7ce33e80f9b5bc936df51ec4576c47e957e1ee4a743f93fd9464d6a5	S2/ASD-2	S2	CORRECTION	2022-2023	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/ASD-2/Corriges/2022-2023 ELTD Corrig-.pdf	NEW		pdf_parsed (3p)		langage-C	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Sol_Tab_UNIV.pdf	extracted/L1---informatique-part-06/L1---informatique/Sol_Tab_UNIV.pdf	759715af2c589facef95122991a05b15eb11123f9979f5143ab2cbfe0c6f5c32	S1/Algorithmique-ASD-1	S1	EXERCISES	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Series/Sol_Tab_UNIV.pdf	NEW		pdf_parsed (6p)		tableaux	PLACED_CANONICAL	canonical
L1---informatique-part-06.zip	L1---informatique/Feuille de réponse examen + solution.pdf	extracted/L1---informatique-part-06/L1---informatique/Feuille de réponse examen + solution.pdf	0b7bac2de1f8d4690a9c94f35ecf3eb29b2f1efbc70bef986ad3b5104ac727b3	UNCLASSIFIED	UNCLASSIFIED	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Feuille de réponse examen + solution.pdf	NEW		pdf_parsed (6p)		general	PLACED_CANONICAL	canonical
